sentence	label	sentence-id
The @PROTEIN$ inhibitor @COMPOUND$ modifies proliferation, NIS expression and epigenetic marks in thyroid cancer cell lines.	1	22982218-0
Both @COMPOUND$ also decreased CSE-induced ROS production, 8-OHdG formation and reduced the increase in @PROTEIN$ and COX-2 expressions caused by CSE.X	1	22989703-6
Both @COMPOUND$ also decreased CSE-induced ROS production, 8-OHdG formation and reduced the increase in NOX-4 and @PROTEIN$ expressions caused by CSE.X	1	22989703-6
Here, in expressing @COMPOUND$-hydrolyzing mutants of @PROTEIN$ in Nicotiana benthamiana using the MagnICON virus-assisted transient expression system, and in reporting their initial biochemical analysis, we provide proof-of-principle that plants can express engineered BChE proteins with desired properties.	1	23000451-8
Recent studies, however, have demonstrated a promising potential treatment option with the help of the serum enzyme @PROTEIN$ (BChE), which is capable of breaking down naturally occurring (-)-cocaine before the drug can influence the reward centers of the brain or affect other areas of the body.	1	23000451-4
Recent studies, however, have demonstrated a promising potential treatment option with the help of the serum enzyme butyrylcholinesterase (@PROTEIN$), which is capable of breaking down naturally occurring (-)-cocaine before the drug can influence the reward centers of the brain or affect other areas of the body.	1	23000451-4
This prompted the design of variants of @PROTEIN$ which exhibit significantly improved catalytic activity against (-)-cocaine.	1	23000451-6
Second, feeding increased both the expression of @PROTEIN$ isoforms and PGE(2) level in the duodenum, and the effects were markedly inhibited by pretreatment with cimetidine.X	1	23008503-9
We examined in cats the 1) ulcerogenic effects of selective @PROTEIN$ (SC-560, ketorolac) and COX-2 (celecoxib, meloxicam) inhibitors on the gastrointestinal mucosa, 2) effect of feeding and cimetidine on the expression of COX isoforms and prostaglandin E(2) (PGE(2)) level in the duodenum, and 3) localization of COX isoforms in the duodenum.X	1	23008503-2
We examined in cats the 1) ulcerogenic effects of selective @PROTEIN$ (SC-560, ketorolac) and COX-2 (celecoxib, meloxicam) inhibitors on the gastrointestinal mucosa, 2) effect of feeding and cimetidine on the expression of COX isoforms and prostaglandin E(2) (PGE(2)) level in the duodenum, and 3) localization of COX isoforms in the duodenum.X	1	23008503-2
We examined in cats the 1) ulcerogenic effects of selective COX-1 (SC-560, ketorolac) and @PROTEIN$ (celecoxib, meloxicam) inhibitors on the gastrointestinal mucosa, 2) effect of feeding and cimetidine on the expression of COX isoforms and prostaglandin E(2) (PGE(2)) level in the duodenum, and 3) localization of COX isoforms in the duodenum.X	1	23008503-2
We examined in cats the 1) ulcerogenic effects of selective COX-1 (SC-560, ketorolac) and @PROTEIN$ (celecoxib, meloxicam) inhibitors on the gastrointestinal mucosa, 2) effect of feeding and cimetidine on the expression of COX isoforms and prostaglandin E(2) (PGE(2)) level in the duodenum, and 3) localization of COX isoforms in the duodenum.X	1	23008503-2
Reversal of inhibition by @PROTEIN$ agonist quinpirole was produced by serotonin (50 µM) and by neurotensin (5-10 nM).	1	23019137-6
Reversal of inhibition by @PROTEIN$ agonist quinpirole was produced by serotonin (50 µM) and by neurotensin (5-10 nM).X	1	23019137-6
Reversal of inhibition by @PROTEIN$ agonist quinpirole was produced by serotonin (50 µM) and by neurotensin (5-10 nM).X	1	23019137-6
Serotonin-induced or neurotensin-induced reversal was blocked by β-ARK1 inhibitor, dynasore, or @PROTEIN$ antagonist 5,6,7,13-tetrahydro-1	1	23019137-7
Serotonin-induced or neurotensin-induced reversal was blocked by β-ARK1 inhibitor, dynasore, or @PROTEIN$ antagonist 5,6,7,13-tetrahydro-13-methyl-5-oxo-12H-indolo[2,3-a]pyrrolo[3,4c]carbazole-12-propanenitrile (Gö6976).X	1	23019137-7
However, 4'G-RSV, but not @COMPOUND$, induced @PROTEIN$-dependent histone H3 deacetylation and SOD2 expression in mouse C2C12 skeletal myoblasts; as with RSV, SIRT1 knockdown blunted these effects.X	0	23042952-6
However, 4'G-RSV, but not @COMPOUND$, induced SIRT1-dependent @PROTEIN$ deacetylation and SOD2 expression in mouse C2C12 skeletal myoblasts; as with RSV, SIRT1 knockdown blunted these effects.X	0	23042952-6
However, 4'G-RSV, but not @COMPOUND$, induced SIRT1-dependent histone H3 deacetylation and @PROTEIN$ expression in mouse C2C12 skeletal myoblasts; as with RSV, SIRT1 knockdown blunted these effects.X	0	23042952-6
However, @COMPOUND$, but not 3G-RSV, induced @PROTEIN$-dependent histone H3 deacetylation and SOD2 expression in mouse C2C12 skeletal myoblasts; as with RSV, SIRT1 knockdown blunted these effects.X	1	23042952-6
@COMPOUND$ targets and activates the @PROTEIN$; in turn, SIRT1 induces an intracellular antioxidative mechanism by inducing mitochondrial superoxide dismutase (SOD2).X	1	23042952-2
@COMPOUND$ targets and activates the NAD(+)-dependent protein deacetylase SIRT1; in turn, @PROTEIN$ induces an intracellular antioxidative mechanism by inducing mitochondrial superoxide dismutase (SOD2).X	1	23042952-2
However, @COMPOUND$, but not 3G-RSV, induced SIRT1-dependent histone H3 deacetylation and @PROTEIN$ expression in mouse C2C12 skeletal myoblasts; as with RSV, SIRT1 knockdown blunted these effects.X	1	23042952-6
@COMPOUND$ targets and activates the NAD(+)-dependent protein deacetylase SIRT1; in turn, SIRT1 induces an intracellular antioxidative mechanism by inducing @PROTEIN$ (SOD2).X	1	23042952-2
@COMPOUND$ targets and activates the NAD(+)-dependent protein deacetylase SIRT1; in turn, SIRT1 induces an intracellular antioxidative mechanism by inducing mitochondrial superoxide dismutase (@PROTEIN$).X	1	23042952-2
These results provide a rationale for future design of therapeutic apolipoprotein mimetic peptides and provide new insights into the interaction of hydrophobic residues on apolipoproteins with phospholipids in the lipid microdomain created by the @PROTEIN$ transporter during the @COMPOUND$ efflux process.	1	23042953-9
The bihelical @PROTEIN$ effluxes cholesterol from cells and reduces inflammation and atherosclerosis in animal models.	1	23042953-1
Compared with active peptides containing F or W, peptides containing E in either of these two positions were more than 10-fold less effective in effluxing @COMPOUND$ by the @PROTEIN$ transporter.X	1	23042953-5
Hydrophobic amino acids in the hinge region of the 5A apolipoprotein mimetic peptide are essential for promoting @COMPOUND$ efflux by the @PROTEIN$ transporter.	1	23042953-0
To determine if control of seizures and survival are still possible without pretreatment or immediate pharmacologic intervention, we studied the anticonvulsant efficacy of the @PROTEIN$ (GluR5)/α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptor antagonist (3S,4aR,6R,8aR)-6-[2-(1(2)H-tetrazole-5-yl)ethyl]decahydroisoquinoline-3-carboxylic acid (LY293558) in rats that did not re	1	23042954-4
To determine if control of seizures and survival are still possible without pretreatment or immediate pharmacologic intervention, we studied the anticonvulsant efficacy of the GluK1 (@PROTEIN$)/α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptor antagonist (3S,4aR,6R,8aR)-6-[2-(1(2)H-tetrazole-5-yl)ethyl]decahydroisoquinoline-3-carboxylic acid (LY293558) in rats that did not re	1	23042954-4
To determine if control of seizures and survival are still possible without pretreatment or immediate pharmacologic intervention, we studied the anticonvulsant efficacy of the GluK1 (GluR5)/@PROTEIN$ antagonist (3S,4aR,6R,8aR)-6-[2-(1(2)H-tetrazole-5-yl)ethyl]decahydroisoquinoline-3-carboxylic acid (LY293558) in rats that did not re	1	23042954-4
To determine if control of seizures and survival are still possible without pretreatment or immediate pharmacologic intervention, we studied the anticonvulsant efficacy of the @PROTEIN$ (GluR5)/α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptor antagonist (3S,4aR,6R,8aR)-6-[2-(1(2)H-tetrazole-5-yl)ethyl]decahydroisoquinoline-3-carboxylic acid (LY293558) in rats that did not receive any treatment until 20 minutes after exposure to the nerve agent soman.X	1	23042954-4
To determine if control of seizures and survival are still possible without pretreatment or immediate pharmacologic intervention, we studied the anticonvulsant efficacy of the GluK1 (@PROTEIN$)/α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptor antagonist (3S,4aR,6R,8aR)-6-[2-(1(2)H-tetrazole-5-yl)ethyl]decahydroisoquinoline-3-carboxylic acid (LY293558) in rats that did not receive any treatment until 20 minutes after exposure to the nerve agent soman.X	1	23042954-4
To determine if control of seizures and survival are still possible without pretreatment or immediate pharmacologic intervention, we studied the anticonvulsant efficacy of the GluK1 (GluR5)/@PROTEIN$ antagonist (3S,4aR,6R,8aR)-6-[2-(1(2)H-tetrazole-5-yl)ethyl]decahydroisoquinoline-3-carboxylic acid (LY293558) in rats that did not receive any treatment until 20 minutes after exposure to the nerve agent soman.X	1	23042954-4
Efficacy of the @PROTEIN$/AMPA receptor antagonist @COMPOUND$ against seizures and neuropathology in a soman-exposure model without pretreatment and its pharmacokinetics after intramuscular administration.	1	23042954-0
Efficacy of the GluK1/@PROTEIN$ antagonist @COMPOUND$ against seizures and neuropathology in a soman-exposure model without pretreatment and its pharmacokinetics after intramuscular administration.	1	23042954-0
In an effort to understand the shedding process of AChE, we have used several pharmacological treatments, which showed that it is likely to be mediated in part by an EDTA- and batimastat-sensitive, but @COMPOUND$-insensitive @PROTEIN$, with the possible additional involvement of a thiol isomerase.X	0	23047022-6
Cellular release of @PROTEIN$ by SH-SY5Y is significantly enhanced by the muscarinic acetylcholine receptor (mAChR) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of @PROTEIN$ by SH-SY5Y is significantly enhanced by the muscarinic acetylcholine receptor (mAChR) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of @PROTEIN$ by SH-SY5Y is significantly enhanced by the muscarinic acetylcholine receptor (mAChR) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of @PROTEIN$ by SH-SY5Y is significantly enhanced by the muscarinic acetylcholine receptor (mAChR) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of AChE by SH-SY5Y is significantly enhanced by the @PROTEIN$ (mAChR) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of AChE by SH-SY5Y is significantly enhanced by the muscarinic acetylcholine receptor (@PROTEIN$) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of AChE by SH-SY5Y is significantly enhanced by the @PROTEIN$ (mAChR) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of AChE by SH-SY5Y is significantly enhanced by the muscarinic acetylcholine receptor (@PROTEIN$) agonists carbachol or muscarine, with the effect of carbachol blocked by the mAChR antagonist atropine.X	1	23047022-7
Cellular release of AChE by SH-SY5Y is significantly enhanced by the muscarinic acetylcholine receptor (mAChR) agonists carbachol or muscarine, with the effect of carbachol blocked by the @PROTEIN$ antagonist atropine.X	1	23047022-7
Although acetylcholinesterase (@PROTEIN$) is primarily a hydrolytic enzyme, metabolising the neurotransmitter acetylcholine in cholinergic synapses, it also has some non-catalytic functions in the brain which are far less well characterise	1	23047022-1
Although @PROTEIN$ (AChE) is primarily a hydrolytic enzyme, metabolising the neurotransmitter acetylcholine in cholinergic synapses, it also has some non-catalytic functions in the brain which are far less well characterise	1	23047022-1
Nevertheless, low @COMPOUND$ concentrations (≥ 0.1mM, 48 h) increased protein ubiquitination, @PROTEIN$ and caspase 12 activity, expression of the endoplasmic reticulum (ER) stress marker CHOP, and enhanced phosphorylation of elf2α in SH-SY5Y cells.X	1	23047912-6
Nevertheless, low @COMPOUND$ concentrations (≥ 0.1mM, 48 h) increased protein ubiquitination, 20S proteasomal and @PROTEIN$ activity, expression of the endoplasmic reticulum (ER) stress marker CHOP, and enhanced phosphorylation of elf2α in SH-SY5Y cells.X	1	23047912-6
Nevertheless, low @COMPOUND$ concentrations (≥ 0.1mM, 48 h) increased protein ubiquitination, 20S proteasomal and caspase 12 activity, expression of the endoplasmic reticulum (ER) stress marker CHOP, and enhanced phosphorylation of @PROTEIN$ in SH-SY5Y cells.X	1	23047912-6
Nevertheless, low @COMPOUND$ concentrations (≥ 0.1mM, 48 h) increased protein ubiquitination, 20S proteasomal and caspase 12 activity, expression of the endoplasmic reticulum (ER) stress marker @PROTEIN$, and enhanced phosphorylation of elf2α in SH-SY5Y cells.X	1	23047912-6
@COMPOUND$ induced ER stress and enhanced @PROTEIN$ cleavage in human neuroblastoma SH-SY5Y cells at low nonexcitotoxic concentrations.	1	23047912-0
We found that intracellular GTP depletion by ribavirin as well as other IMPDH (inosine-5'-monophosphate dehydrogenase) inhibitors, such as @COMPOUND$ and 6-mercaptopurine, up-regulated @PROTEIN$ expression.X	1	23050902-4
We found that intracellular GTP depletion by ribavirin as well as other IMPDH (inosine-5'-monophosphate dehydrogenase) inhibitors, such as mycophenolic acid and @COMPOUND$, up-regulated @PROTEIN$ expression.X	1	23050902-4
@COMPOUND$ unregulated @PROTEIN$ (eleven-nineteen lysine-rich leukaemia) 3 mRNA expression before F7 up-regulation.X	1	23050902-6
@COMPOUND$ unregulated ELL (@PROTEIN$ mRNA expression before F7 up-regulation.X	1	23050902-6
@COMPOUND$ unregulated ELL (eleven-nineteen lysine-rich leukaemia) 3 mRNA expression before @PROTEIN$ up-regulation.X	1	23050902-6
We observed that @COMPOUND$ enhanced @PROTEIN$ recruitment to F7, whereas knockdown of ELL3 diminished ribavirin-induced FVII mRNA up-regulation.X	1	23050902-7
We observed that @COMPOUND$ enhanced ELL3 recruitment to @PROTEIN$, whereas knockdown of ELL3 diminished ribavirin-induced FVII mRNA up-regulation.X	1	23050902-7
@COMPOUND$-induced intracellular GTP depletion activates transcription elongation in @PROTEIN$ gene expression.	1	23050902-0
We observed that ribavirin enhanced ELL3 recruitment to F7, whereas knockdown of ELL3 diminished @COMPOUND$-induced @PROTEIN$ mRNA up-regulation.X	1	23050902-7
@COMPOUND$ also enhanced recruitment of @PROTEIN$ (cyclin-dependent kinase 9) and AFF4 to F7.X	1	23050902-8
@COMPOUND$ also enhanced recruitment of CDK9 (@PROTEIN$) and AFF4 to F7.X	1	23050902-8
@COMPOUND$ also enhanced recruitment of CDK9 (cyclin-dependent kinase 9) and @PROTEIN$ to F7.X	1	23050902-8
@COMPOUND$ also enhanced recruitment of CDK9 (cyclin-dependent kinase 9) and AFF4 to @PROTEIN$.X	1	23050902-8
These data suggest that @COMPOUND$-induced intracellular GTP depletion recruits a super elongation complex containing @PROTEIN$, AFF4 and ELL3, to F7, and modulates FVII mRNA transcription elongation.X	1	23050902-9
These data suggest that @COMPOUND$-induced intracellular GTP depletion recruits a super elongation complex containing P-TEFb, @PROTEIN$ and ELL3, to F7, and modulates FVII mRNA transcription elongation.X	1	23050902-9
These data suggest that @COMPOUND$-induced intracellular GTP depletion recruits a super elongation complex containing P-TEFb, AFF4 and @PROTEIN$, to F7, and modulates FVII mRNA transcription elongation.X	1	23050902-9
These data suggest that @COMPOUND$-induced intracellular GTP depletion recruits a super elongation complex containing P-TEFb, AFF4 and ELL3, to @PROTEIN$, and modulates FVII mRNA transcription elongation.X	1	23050902-9
Collectively, we have elucidated a basal mechanism for @COMPOUND$-induced @PROTEIN$ mRNA up-regulation by acceleration of transcription elongation, which may be crucial in understanding its pleiotropic functions in vivo.	1	23050902-10
It was reported previously that @PROTEIN$ gene (F7) expression was up-regulated by ribavirin treatment in hepatitis C virus-infected haemophilia patients; however, its precise mechanism is still unknown.X	1	23050902-2
It was reported previously that FVII gene (@PROTEIN$) expression was up-regulated by ribavirin treatment in hepatitis C virus-infected haemophilia patients; however, its precise mechanism is still unknown.X	1	23050902-2
In the present study, we investigated the molecular mechanism of @COMPOUND$-induced up-regulation of @PROTEIN$ expression in HepG2 (human hepatoma cell line).X	1	23050902-3
Protein kinase C (PKC) inhibition reduced the potentiation by mGlu1 of GluK2/GluK5, and conversely, direct activation of @PROTEIN$ by phorbol 12-myristate,13-acetate pote	1	23066089-8
Protein kinase C (PKC) inhibition reduced the potentiation by mGlu1 of GluK2/GluK5, and conversely, direct activation of PKC by @COMPOUND$ potentiated @PROTEIN$/GluK5.X	1	23066089-8
Protein kinase C (PKC) inhibition reduced the potentiation by mGlu1 of GluK2/GluK5, and conversely, direct activation of PKC by @COMPOUND$ potentiated GluK2/@PROTEIN$.X	1	23066089-8
The potentiation of heteromeric @PROTEIN$ by mGlu1 activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by	1	23066089-7
The potentiation of heteromeric KARs by @PROTEIN$ activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by	1	23066089-7
The potentiation of heteromeric @PROTEIN$ by mGlu1 activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by the tyrosine kinase inhibitor lavendustin A.X	1	23066089-7
The potentiation of heteromeric KARs by @PROTEIN$ activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by the tyrosine kinase inhibitor lavendustin A.X	1	23066089-7
The potentiation of heteromeric KARs by mGlu1 activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the @PROTEIN$ inhibitor okadaic acid, but unaffected by the tyrosine kinase inhibitor lavendustin A	1	23066089-7
The potentiation of heteromeric @PROTEIN$ by mGlu1 activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by the tyrosine kinase inhibitor lavendustin A	1	23066089-7
The potentiation of heteromeric KARs by @PROTEIN$ activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by the tyrosine kinase inhibitor lavendustin A	1	23066089-7
The potentiation of heteromeric KARs by mGlu1 activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by the @PROTEIN$ inhibitor lavendustin 	1	23066089-7
The potentiation of heteromeric @PROTEIN$ by mGlu1 activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by the tyrosine kinase inhibitor lavendustin 	1	23066089-7
The potentiation of heteromeric KARs by @PROTEIN$ activation was attenuated by GDPβS, blocked by an inhibitor of phospholipase C or the calcium chelator 1,2-bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid (BAPTA), prolonged by the phosphatase inhibitor okadaic acid, but unaffected by the tyrosine kinase inhibitor lavendustin 	1	23066089-7
@COMPOUND$ (FTY720), a novel drug approved for the treatment of relapsing-remitting multiple sclerosis, activates different @PROTEIN$ (S1PR) subtypes.X	1	23073075-1
@COMPOUND$ (FTY720), a novel drug approved for the treatment of relapsing-remitting multiple sclerosis, activates different sphingosine-1-phosphate receptor (@PROTEIN$) subtypes.X	1	23073075-1
Fingolimod (@COMPOUND$), a novel drug approved for the treatment of relapsing-remitting multiple sclerosis, activates different @PROTEIN$ (S1PR) subtypes.X	1	23073075-1
Fingolimod (@COMPOUND$), a novel drug approved for the treatment of relapsing-remitting multiple sclerosis, activates different sphingosine-1-phosphate receptor (@PROTEIN$) subtypes.X	1	23073075-1
Neuroprotection was attenuated by pertussis toxin, and inhibited by the selective @PROTEIN$ (S1P1R) antagonist, W146, and by inhibitors of the mitogen associated protein kinase (MAPK) and the phosphatidylinositol-3-kinase (PtdIns-3-K) pathways.X	1	23073075-7
Neuroprotection was attenuated by pertussis toxin, and inhibited by the selective type-1 S1PR (@PROTEIN$) antagonist, W146, and by inhibitors of the mitogen associated protein kinase (MAPK) and the phosphatidylinositol-3-kinase (PtdIns-3-K) pathways.X	1	23073075-7
The disposition of @COMPOUND$, an orally active, highly selective @PROTEIN$ inhibitor, was investigated after a single oral dose of 100 mg/1.92 MBq [(14)C]anagliptin to six healthy men.X	1	23075005-2
Pharmacokinetics and metabolism of @COMPOUND$, a novel @PROTEIN$ inhibitor, in humans.	1	23075005-0
Renal clearance of unbound anagliptin and unbound M1 far exceeded glomerular filtration rate, indicating active renal elimination: that might reflect the fact that @COMPOUND$ may be a substrate of @PROTEIN$, OAT3, MDR1 and MRP2, and M1 a substrate of OAT3, BCRP, MRP2 and MRP4.	1	23075005-13
Renal clearance of unbound anagliptin and unbound M1 far exceeded glomerular filtration rate, indicating active renal elimination: that might reflect the fact that @COMPOUND$ may be a substrate of OAT1, @PROTEIN$, MDR1 and MRP2, and M1 a substrate of OAT3, BCRP, MRP2 and MRP4.	1	23075005-13
Renal clearance of unbound anagliptin and unbound M1 far exceeded glomerular filtration rate, indicating active renal elimination: that might reflect the fact that @COMPOUND$ may be a substrate of OAT1, OAT3, @PROTEIN$ and MRP2, and M1 a substrate of OAT3, BCRP, MRP2 and MRP4.	1	23075005-13
Renal clearance of unbound anagliptin and unbound M1 far exceeded glomerular filtration rate, indicating active renal elimination: that might reflect the fact that @COMPOUND$ may be a substrate of OAT1, OAT3, MDR1 and @PROTEIN$, and M1 a substrate of OAT3, BCRP, MRP2 and MRP4.	1	23075005-13
Antiretroviral @PROTEIN$ inhibitors lopinavir (LPV) and ritonavir (RTV) are reported BSEP inhibitors.X	1	23091188-2
Antiretroviral protease inhibitors @COMPOUND$ (LPV) and ritonavir (RTV) are reported @PROTEIN$ inhibitors.X	1	23091188-2
Antiretroviral @PROTEIN$ inhibitors lopinavir (LPV) and ritonavir (RTV) are reported BSEP inhibitors.X	1	23091188-2
Antiretroviral protease inhibitors lopinavir (@COMPOUND$) and ritonavir (RTV) are reported @PROTEIN$ inhibitors.X	1	23091188-2
Antiretroviral @PROTEIN$ inhibitors lopinavir (LPV) and ritonavir (RTV) are reported BSEP inhibitors.X	1	23091188-2
Antiretroviral protease inhibitors lopinavir (LPV) and @COMPOUND$ (RTV) are reported @PROTEIN$ inhibitors.X	1	23091188-2
Antiretroviral @PROTEIN$ inhibitors lopinavir (LPV) and ritonavir (RTV) are reported BSEP inhibitors.X	1	23091188-2
Antiretroviral protease inhibitors lopinavir (LPV) and ritonavir (@COMPOUND$) are reported @PROTEIN$ inhibitors.X	1	23091188-2
@COMPOUND$ is a @PROTEIN$ secretagogue that also enhances tissue viability in different organs.X	1	23099431-1
The altered activities of key enzymes such as @PROTEIN$ and fructose-1,6-bisphosphatase of carbohydrate metabolism significantly (p<0.05) increased whereas hexokinase, pyruvate kinase, glucose-6-phosphate dehydrogenase and glycogen content significantly (p<0.05) decreased in the liver of diabetic rats and also increased activities of aspartate transaminase (AST), alanine transaminase (ALT) and alkaline phosphatase (ALP)	1	23102509-5
The altered activities of key enzymes such as glucose-6-phosphatase and @PROTEIN$ of carbohydrate metabolism significantly (p<0.05) increased whereas hexokinase, pyruvate kinase, glucose-6-phosphate dehydrogenase and glycogen content significantly (p<0.05) decreased in the liver of diabetic rats and also increased activities of aspartate transaminase (AST), alanine transaminase (ALT) and alkaline phosphatase (ALP)	1	23102509-5
In contrast, @COMPOUND$ did not affect @PROTEIN$ and DNMT1 expression in MC3T3-E1 non-neoplastic cells.X	0	23103563-8
In contrast, @COMPOUND$ did not affect FAS and @PROTEIN$ expression in MC3T3-E1 non-neoplastic cells.X	0	23103563-8
@COMPOUND$ increases the expression of the pro-apoptotic gene @PROTEIN$ by epigenetic mechanisms in tumor cells.	1	23103563-0
Data suggest that @COMPOUND$ via modulation of the activity of small-GTPases induce apoptosis in neoplastic cells by DNA-CpG-demethylation and stimulation of @PROTEIN$-expression.X	1	23103563-9
Further we found stimulation of FAS-expression as a result of epigenetic DNA demethylation that was due to down-regulation of @PROTEIN$, which was rescued by re-isoprenylation by both geranylgeranyl-pyrophosphate and farne	1	23103563-7
Further we found stimulation of FAS-expression as a result of epigenetic DNA demethylation that was due to down-regulation of @PROTEIN$, which was rescued by re-isoprenylation by both geranylgeranyl-pyrophosphate and farnesylpyro	1	23103563-7
@COMPOUND$ had no effect on @PROTEIN$ activity in PC-3 cells, whereas the shortest AR variant was induced by TCDD in PNT1A cells.X	0	23117151-6
TCDD had no effect on AR activity in PC-3 cells, whereas the shortest @PROTEIN$ variant was induced by TCDD in PNT1A cells.X	1	23117151-6
The AhR target gene @PROTEIN$ mRNA expression was induced by TCDD, but was not affected by the AR CAG length.X	1	23117151-5
Systemic injection to mice of siRNA lipoplexes, rather than of cationic liposome, triggered a production of several cytokines in mice and replacement of plasmid by @COMPOUND$ reduced the elevation of all assayed @PROTEIN$.X	1	23123257-8
However, down-regulation of @PROTEIN$ and/or CHOP expression by siRNA had no effect on helenalin-induced apoptosis in Caki and HCT116 cells.X	0	23123298-5
However, down-regulation of ATF4 and/or @PROTEIN$ expression by siRNA had no effect on helenalin-induced apoptosis in Caki and HCT116 cells.X	0	23123298-5
We found that @COMPOUND$ markedly induced endoplasmic reticulum (ER) stress-related genes, such as @PROTEIN$, activating transcription factor-4 (ATF4) and/or the CCAAT enhancer-binding protein-homologous protein (CHOP).X	1	23123298-4
We found that @COMPOUND$ markedly induced endoplasmic reticulum (ER) stress-related genes, such as regulated in development and DNA damage responses (REDD) 1, @PROTEIN$ (ATF4) and/or the CCAAT enhancer-binding protein-homologous protein (CHOP).X	1	23123298-4
We found that @COMPOUND$ markedly induced endoplasmic reticulum (ER) stress-related genes, such as regulated in development and DNA damage responses (REDD) 1, activating transcription factor-4 (@PROTEIN$) and/or the CCAAT enhancer-binding protein-homologous protein (CHOP).X	1	23123298-4
We found that @COMPOUND$ markedly induced endoplasmic reticulum (ER) stress-related genes, such as regulated in development and DNA damage responses (REDD) 1, activating transcription factor-4 (ATF4) and/or the @PROTEIN$ (CHOP).X	1	23123298-4
We found that @COMPOUND$ markedly induced endoplasmic reticulum (ER) stress-related genes, such as regulated in development and DNA damage responses (REDD) 1, activating transcription factor-4 (ATF4) and/or the CCAAT enhancer-binding protein-homologous protein (@PROTEIN$).X	1	23123298-4
In conclusion, @PROTEIN$ can transport copper and platinum drugs, and sensitizes cells to their cytotoxicities.X	1	23123662-8
DRG neurons display substantial capacity for accumulating @COMPOUND$ via a transport process mediated by @PROTEIN$, but appear able to resist copper toxicity and use alternative mechanisms to take up oxaliplatin.	1	23123662-9
DRG neurons display substantial capacity for accumulating copper via a transport process mediated by @PROTEIN$, but appear able to resist copper toxicity and use alternative mechanisms to take up oxaliplatin	1	23123662-9
Heterologous expression of @PROTEIN$ in HEK293 cells (HEK/rCtr1 cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.X	1	23123662-3
Heterologous expression of rCtr1 in HEK293 cells (HEK/@PROTEIN$ cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.X	1	23123662-3
